"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chigubo","33126",null,null,"0","ADM2","Chigubo","33126","MOZ0344533126","2020","22536","3065","6211","12607","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chigubo","33126",null,null,"0","ADM2","Chigubo","33126","MOZ0344533126","2021","22549","3382","6314","12966","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chigubo","33126",null,null,"0","ADM2","Chigubo","33126","MOZ0344533126","2022","22571","2916","6160","12712","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2013","196413","27287","54269","107348","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2014","202490","34423","56697","103270","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2015","208684","28613","57573","114849","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2016","215030","36555","60208","109665","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2017","212071","36052","59380","116639","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2018","215491","31246","60337","123907","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2019","254879","29566","71366","146556","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2020","229613","31227","63281","128446","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2021","232196","34829","65015","133513","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Chokwe","33127",null,null,"0","ADM2","Chokwe","33127","MOZ0344533127","2022","234883","30347","64099","132286","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2013","123529","17161","34131","67514","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2014","127351","21650","35658","64949","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2015","130505","17894","36005","71824","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2016","134474","22861","37653","68582","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2017","132182","22471","37011","72700","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2018","133833","19406","37473","76954","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2019","151847","17614","42517","87312","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2020","154269","20981","42516","86298","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2021","157188","23578","44013","90383","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Cid. Xai-Xai","33128",null,null,"0","ADM2","Cid. Xai-Xai","33128","MOZ0344533128","2022","160185","20696","43714","90216","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2013","88649","12316","24494","48450","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2014","91392","15537","25590","46610","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2015","96414","13219","26599","53062","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2016","99346","16889","27817","50666","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2017","99080","16844","27742","54494","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2018","101779","14758","28498","58523","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2019","99650","11559","27902","57299","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2020","92412","12568","25469","51695","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2021","92634","13895","25938","53265","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Guija","33129",null,null,"0","ADM2","Guija","33129","MOZ0344533129","2022","92892","12002","25350","52317","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2013","36694","5098","10139","20055","Not reported","0","0","0","0.0","1","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2014","37829","6431","10592","19293","Endemic (under MDA)","37829","29885","27356","91.540000000000006","2","1","1","1","1","72.310000000000002","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2015","39588","5428","10922","21787","Not reported","0","0","0","0.0","2","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2016","40792","6935","11422","20804","Endemic (under MDA)","40792","33858","32314","95.439999999999998","3","1","1","2","2","79.219999999999999","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2017","40522","6889","11346","22287","Endemic (under MDA)","40522","40522","31218","77.040000000000006","4","1","1","3","3","77.040000000000006","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2018","41460","6012","11609","23840","Endemic (under MDA)","41460","37520","36246","96.599999999999994","5","1","1","4","4","87.420000000000002","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2019","46556","5400","13036","26770","Endemic (under MDA)","46556","39806","38088","95.680000000000007","6","1","1","5","5","81.810000000000002","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2020","39440","5364","10870","22063","Endemic (under MDA)","39440","39806","33835","85.0","7","1","1","6","6","85.790000000000006","1","1","6","6","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2021","39462","5919","11049","22691","Endemic (MDA not delivered)","39462","0","0","0.0","7","0","0","6","6","0.0","0","0","6","6","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Mabalane","33130",null,null,"0","ADM2","Mabalane","33130","MOZ0344533130","2022","39499","5103","10779","22246","Endemic (pending IA)","0","0","0","0.0","7","0","0","6","6","0.0","0","0","6","6","Not delivered","1","33"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2013","163179","22670","45087","89184","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2014","168228","28599","47104","85796","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2015","173207","23749","47786","95325","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2016","178474","30341","49973","91022","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2017","175888","29901","49249","96738","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2018","178566","25892","49998","102675","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2019","159725","18528","44723","91842","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2020","148375","20179","40892","83001","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2021","149818","22473","41949","86145","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Macia","33131",null,null,"0","ADM2","Macia","33131","MOZ0344533131","2022","151326","19551","41297","85227","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2013","174450","24235","48201","95344","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2014","179847","30574","50357","91722","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2015","184106","25243","50792","101323","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2016","189705","32250","53117","96750","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2017","186393","31687","52190","102516","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2018","188640","27353","52819","108468","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2019","149152","17302","41763","85762","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2020","140774","19145","38797","78749","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2021","141120","21168","39514","81144","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Manjacaze","33132",null,null,"0","ADM2","Manjacaze","33132","MOZ0344533132","2022","141520","18284","38621","79704","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2013","17369","2413","4799","9493","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2014","17906","3044","5014","9132","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2015","18535","2541","5114","10201","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2016","19099","3247","5348","9740","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2017","18871","3208","5284","10379","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2018","19205","2785","5377","11043","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2019","23303","2703","6525","13399","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2020","22007","2993","6065","12311","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2021","22020","3303","6165","12661","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massangena","33133",null,null,"0","ADM2","Massangena","33133","MOZ0344533133","2022","22040","2848","6015","12413","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2013","33324","4630","9207","18213","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2014","34355","5840","9619","17521","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2015","36098","4949","9959","19867","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2016","37196","6323","10415","18970","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2017","37024","6294","10367","20363","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2018","37958","5504","10628","21826","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2019","39572","4590","11080","22754","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2020","37508","5101","10337","20982","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2021","37530","5629","10508","21580","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Gaza","3445","Massingir","33134",null,null,"0","ADM2","Massingir","33134","MOZ0344533134","2022","37565","4853","10251","21157","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Inhambane","3446","Funhalouro","33136",null,null,"0","ADM2","Funhalouro","33136","MOZ0344633136","2013","45140","6271","12472","24671","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Inhambane","3446","Funhalouro","33136",null,null,"0","ADM2","Funhalouro","33136","MOZ0344633136","2014","46537","7911","13030","23734","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Inhambane","3446","Funhalouro","33136",null,null,"0","ADM2","Funhalouro","33136","MOZ0344633136","2015","48716","6679","13440","26811","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Inhambane","3446","Funhalouro","33136",null,null,"0","ADM2","Funhalouro","33136","MOZ0344633136","2016","50197","8533","14055","25600","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Inhambane","3446","Funhalouro","33136",null,null,"0","ADM2","Funhalouro","33136","MOZ0344633136","2017","49836","8472","13954","27410","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Inhambane","3446","Funhalouro","33136",null,null,"0","ADM2","Funhalouro","33136","MOZ0344633136","2018","50945","7387","14265","29293","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
