"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","Endemicity","TargetPop","PopReq","PopTrg","PopTreat","Cov","PC","EffPC","PC_n","EffPC_n","EpiCov","EpiPC","EpiEffPC","EpiPC_n","EpiEffPC_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Macossa","33156",null,null,"0","ADM2","Macossa","33156","MOZ0344733156","2017","Moderate prevalence (20%-49%)","Total","22648","11072","28246","255.11000000000001","1","1","3","3","124.72","1","1","3","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Macossa","33156",null,null,"0","ADM2","Macossa","33156","MOZ0344733156","2018","Moderate prevalence (20%-49%)","Total","22601","14890","16290","109.40000000000001","1","1","4","4","72.079999999999998","1","0","4","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Macossa","33156",null,null,"0","ADM2","Macossa","33156","MOZ0344733156","2019","Moderate prevalence (20%-49%)","Total","22231","15719","16165","102.84","1","1","5","5","72.709999999999994","1","0","5","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Macossa","33156",null,null,"0","ADM2","Macossa","33156","MOZ0344733156","2020","Moderate prevalence (20%-49%)","Total","21100","16580","21029","126.83","1","1","6","6","99.659999999999997","1","1","6","3","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Macossa","33156",null,null,"0","ADM2","Macossa","33156","MOZ0344733156","2021","Moderate prevalence (20%-49%)","Total","22470","0","0","0.0","0","0","6","6","0.0","0","0","6","3","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Macossa","33156",null,null,"0","ADM2","Macossa","33156","MOZ0344733156","2022","Moderate prevalence (20%-49%)","Total","21421","14538","24711","169.97999999999999","1","1","7","7","115.36","1","1","7","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2013","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2014","High prevalence (50% and above)","PreSAC","45447","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2015","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2016","High prevalence (50% and above)","PreSAC","50618","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2017","High prevalence (50% and above)","PreSAC","37966","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2018","High prevalence (50% and above)","PreSAC","33428","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2019","High prevalence (50% and above)","PreSAC","27590","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2020","High prevalence (50% and above)","PreSAC","33872","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2021","High prevalence (50% and above)","PreSAC","38579","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2022","High prevalence (50% and above)","PreSAC","34307","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2014","High prevalence (50% and above)","SAC","74855","74855","74439","99.439999999999998","1","1","1","1","99.439999999999998","1","1","1","1","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2016","High prevalence (50% and above)","SAC","83371","83371","41817","50.159999999999997","1","0","2","1","50.159999999999997","1","0","2","1","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2017","High prevalence (50% and above)","SAC","62532","62532","60741","97.140000000000001","1","1","3","2","97.140000000000001","1","1","3","2","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2018","High prevalence (50% and above)","SAC","64551","64551","69045","106.95999999999999","1","1","4","3","106.95999999999999","1","1","4","3","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2019","High prevalence (50% and above)","SAC","66597","66597","69122","103.79000000000001","1","1","5","4","103.79000000000001","1","1","5","4","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2020","High prevalence (50% and above)","SAC","68640","0","0","0.0","0","0","5","4","0.0","0","0","5","4","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2021","High prevalence (50% and above)","SAC","72014","0","0","0.0","0","0","5","4","0.0","0","0","5","4","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2022","High prevalence (50% and above)","SAC","72464","72464","81463","112.42","1","1","6","5","112.42","1","1","6","5","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2014","High prevalence (50% and above)","Total","120302","74855","74439","99.439999999999998","1","1","1","1","61.880000000000003","1","0","1","0","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2016","High prevalence (50% and above)","Total","133989","83371","41817","50.159999999999997","1","0","2","1","31.210000000000001","1","0","2","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2017","High prevalence (50% and above)","Total","100498","62532","60741","97.140000000000001","1","1","3","2","60.439999999999998","1","0","3","0","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2018","High prevalence (50% and above)","Total","97979","64551","69045","106.95999999999999","1","1","4","3","70.469999999999999","1","0","4","0","ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2019","High prevalence (50% and above)","Total","94187","66597","69122","103.79000000000001","1","1","5","4","73.390000000000001","1","0","5","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2020","High prevalence (50% and above)","Total","102512","0","0","0.0","0","0","5","4","0.0","0","0","5","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2021","High prevalence (50% and above)","Total","110593","0","0","0.0","0","0","5","4","0.0","0","0","5","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Manica","33157",null,null,"0","ADM2","Manica","33157","MOZ0344733157","2022","High prevalence (50% and above)","Total","106771","72464","81463","112.42","1","1","6","5","76.299999999999997","1","1","6","1","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2013","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2014","Moderate prevalence (20%-49%)","PreSAC","46524","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2015","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2016","Moderate prevalence (20%-49%)","PreSAC","50802","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2017","Moderate prevalence (20%-49%)","PreSAC","50165","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2018","Moderate prevalence (20%-49%)","PreSAC","44311","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2019","Moderate prevalence (20%-49%)","PreSAC","36679","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2020","Moderate prevalence (20%-49%)","PreSAC","30783","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2021","Moderate prevalence (20%-49%)","PreSAC","34606","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2022","Moderate prevalence (20%-49%)","PreSAC","30384","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2014","Moderate prevalence (20%-49%)","SAC","76628","76628","69233","90.349999999999994","1","1","1","1","90.349999999999994","1","1","1","1","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2016","Moderate prevalence (20%-49%)","SAC","83674","83674","85946","102.72","1","1","2","2","102.72","1","1","2","2","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2017","Moderate prevalence (20%-49%)","SAC","82625","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2018","Moderate prevalence (20%-49%)","SAC","85567","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2019","Moderate prevalence (20%-49%)","SAC","88536","88536","85726","96.829999999999998","1","1","3","3","96.829999999999998","1","1","3","3","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2020","Moderate prevalence (20%-49%)","SAC","62380","62380","89179","142.96000000000001","1","1","4","4","142.96000000000001","1","1","4","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2021","Moderate prevalence (20%-49%)","SAC","64597","0","0","0.0","0","0","4","4","0.0","0","0","4","4","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2022","Moderate prevalence (20%-49%)","SAC","64177","64177","109723","170.97","1","1","5","5","170.97","1","1","5","5","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2014","Moderate prevalence (20%-49%)","Total","123152","76628","69233","90.349999999999994","1","1","1","1","56.219999999999999","1","0","1","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2016","Moderate prevalence (20%-49%)","Total","134476","83674","85946","102.72","1","1","2","2","63.909999999999997","1","0","2","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2017","Moderate prevalence (20%-49%)","Total","132790","0","0","0.0","0","0","2","2","0.0","0","0","2","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2018","Moderate prevalence (20%-49%)","Total","129878","0","0","0.0","0","0","2","2","0.0","0","0","2","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2019","Moderate prevalence (20%-49%)","Total","125215","88536","85726","96.829999999999998","1","1","3","3","68.459999999999994","1","0","3","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2020","Moderate prevalence (20%-49%)","Total","93163","62380","89179","142.96000000000001","1","1","4","4","95.719999999999999","1","1","4","1","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2021","Moderate prevalence (20%-49%)","Total","99203","0","0","0.0","0","0","4","4","0.0","0","0","4","1","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Mossurize","33158",null,null,"0","ADM2","Mossurize","33158","MOZ0344733158","2022","Moderate prevalence (20%-49%)","Total","94561","64177","109723","170.97","1","1","5","5","116.03","1","1","5","2","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2013","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2014","High prevalence (50% and above)","PreSAC","27428","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2015","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2016","High prevalence (50% and above)","PreSAC","29739","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2017","High prevalence (50% and above)","PreSAC","29079","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2018","High prevalence (50% and above)","PreSAC","25344","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2019","High prevalence (50% and above)","PreSAC","20699","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2020","High prevalence (50% and above)","PreSAC","25904","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2021","High prevalence (50% and above)","PreSAC","29289","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2022","High prevalence (50% and above)","PreSAC","25861","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2014","High prevalence (50% and above)","SAC","45175","45175","64729","143.28999999999999","1","1","1","1","143.28999999999999","1","1","1","1","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2016","High prevalence (50% and above)","SAC","48982","48982","54392","111.04000000000001","1","1","2","2","111.04000000000001","1","1","2","2","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2017","High prevalence (50% and above)","SAC","47896","37632","69600","184.94999999999999","1","1","3","3","145.31","1","1","3","3","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2018","High prevalence (50% and above)","SAC","48940","48940","87982","179.78","1","1","4","4","179.78","1","1","4","4","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2019","High prevalence (50% and above)","SAC","49962","49962","47289","94.650000000000006","1","1","5","5","94.650000000000006","1","1","5","5","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2020","High prevalence (50% and above)","SAC","52493","50964","85539","167.84","1","1","6","6","162.94999999999999","1","1","6","6","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2021","High prevalence (50% and above)","SAC","54672","0","0","0.0","0","0","6","6","0.0","0","0","6","6","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2022","High prevalence (50% and above)","SAC","54625","54625","44019","80.579999999999998","1","1","7","7","80.579999999999998","1","1","7","7","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2014","High prevalence (50% and above)","Total","72603","45175","64729","143.28999999999999","1","1","1","1","89.150000000000006","1","1","1","1","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Manica","3447","Sussundenga","33159",null,null,"0","ADM2","Sussundenga","33159","MOZ0344733159","2016","High prevalence (50% and above)","Total","78721","48982","54392","111.04000000000001","1","1","2","2","69.090000000000003","1","0","2","1","ALB+IVM","1","6"
